Date,x1:Primary Column Reflux Flow,x2:Primary Column Tails Flow,x3:Input to Primary Column Bed 3 Flow,x4:Input to Primary Column Bed 2 Flow,x5:Primary Column Feed Flow from Feed Column,x6:Primary Column Make Flow,x7:Primary Column Base Level,x8:Primary Column Reflux Drum Pressure,x9:Primary Column Condenser Reflux Drum Level,x10:Primary Column Bed1 DP,x11:Primary Column Bed2 DP,x12:Primary Column Bed3 DP,x13:Primary Column Bed4 DP,x14:Primary Column Base Pressure,x15:Primary Column Head Pressure,x16:Primary Column Tails Temperature,x17:Primary Column Tails Temperature 1,x18:Primary Column Bed 4 Temperature,x19:Primary Column Bed 3 Temperature,x20:Primary Column Bed 2 Temperature,x21:Primary Column Bed 1 Temperature,x22: Secondary Column Base Concentration,x23: Flow from Input to Secondary Column,x24: Secondary Column Tails Flow,x25: Secondary Column Tray DP,x26: Secondary Column Head Pressure,x27: Secondary Column Base Pressure,x28: Secondary Column Base Temperature,x29: Secondary Column Tray 3 Temperature,x30: Secondary Column Bed 1 Temperature,x31: Secondary Column Bed 2 Temperature,x32: Secondary Column Tray 2 Temperature,x33: Secondary Column Tray 1 Temperature,x34: Secondary Column Tails Temperature,x35: Secondary Column Tails Concentration,x36: Feed Column Recycle Flow,x37: Feed Column Tails Flow to Primary Column,x38: Feed Column Calculated DP,x39: Feed Column Steam Flow,x40: Feed Column Tails Flow,Avg_Reactor_Outlet_Impurity,Avg_Delta_Composition Primary Column,y:Impurity,Primary Column Reflux/Feed Ratio,Primary Column Make/Reflux Ratio
7/27/16 21:00,410.17,49.0293,2449.09,3098.47,128.719,121.815,54.9894,41.0121,53.4158,16.0044,18.3324,14.0042,15.4156,43.704,41.3586,56.3497,27.4131,49.6899,49.9245,51.5218,53.9932,0.015869,1772.41,14.2567,4.9793,44.3711,45.2621,142.699,64.8223,58.4272,57.5491,87.0691,104.315,142.352,0.0152597,62.8809,45.0102,68.2737,8.70329,130.291,9.29058,2.17683,4.10957,3.18657,0.296986
7/27/16 22:00,411.828,49.052,2449.53,3103.3,129.004,122.185,54.7972,40.984,53.5179,16.0232,18.4928,13.9672,15.349,43.7412,41.3672,56.2889,26.8619,49.6876,49.9223,51.5262,53.9395,0.0158116,1747.35,14.1812,5.14704,44.424,45.2386,142.9,64.7509,58.4083,57.5201,84.8945,103.824,142.399,0.0152423,62.8877,45.0085,70.2729,8.69488,130.604,9.22788,2.18218,4.12899,3.19236,0.296689
7/27/16 23:00,412.258,49.0025,2444.51,3096.46,129.665,122.577,54.6452,40.9934,53.7518,16.0848,18.7406,13.8971,15.2899,43.7412,41.3794,56.205,26.5117,49.7065,49.9434,51.5452,53.9015,0.0156259,1853.78,14.0701,5.1435,44.4334,45.2458,142.9,64.9574,58.465,57.5957,84.6867,110.073,142.672,0.0149974,62.8898,45.0085,69.0249,8.68857,131.226,9.1866,2.18813,4.17345,3.1794,0.297332
7/28/16 0:00,410.479,48.9952,2458.62,3100.6,130.112,122.604,55.1631,40.9792,53.4586,16.2083,18.4738,13.9686,15.4156,43.7481,41.3796,56.1135,26.4435,49.7036,49.9455,51.5283,53.8906,0.0156259,1614.86,14.1224,5.05863,44.4381,45.269,143.085,65.1626,58.5072,57.5955,88.7366,108.187,142.616,0.0150589,62.8877,45.0085,68.8151,8.69445,131.657,9.4507,2.168,4.2179,3.15482,0.298685
7/28/16 1:00,411.599,48.9688,2453.77,3105.82,127.911,122.209,54.9845,40.9887,53.0434,16.2418,18.4799,13.728,15.1999,43.7412,41.3693,56.1674,26.4531,49.7088,49.9528,51.5429,53.9665,0.015869,1762.02,13.886,5.17994,44.4235,45.2994,142.781,65.1144,58.5029,57.5912,86.5715,108.613,142.597,0.0150418,62.9064,45.0085,67.4356,8.70849,129.506,9.48007,2.18547,4.26235,3.21786,0.296913
7/28/16 2:00,409.07,48.9572,2454.29,3093.52,128.498,122.96,55.0339,40.9981,53.3963,15.8075,17.9877,13.4396,14.8197,43.6732,41.365,56.069,26.1515,49.6993,49.9245,51.524,53.8762,0.0155679,1771.22,14.524,5.10567,44.3695,45.2082,143.049,65.3243,58.465,57.5534,88.3416,109.498,142.569,0.0149878,62.903,45.0085,70.1462,8.68302,130.121,9.23786,2.19066,4.3,3.18347,0.300584
7/28/16 3:00,408.558,49.0443,2444.84,3095.3,128.153,122.046,54.3359,40.9982,52.9756,16.0846,17.9175,13.4822,14.7391,43.6876,41.3717,55.7985,26.0069,49.6993,49.934,51.5145,53.7904,0.0159264,1749.97,14.0798,5.10057,44.3552,45.2458,142.632,64.8733,58.4083,57.539,86.7377,103.489,142.38,0.015209,62.8966,45.0085,67.2243,8.69872,129.796,9.34301,2.17091,4.3,3.18806,0.298725
7/28/16 4:00,407.761,48.9609,2450.48,3106.79,128.482,120.723,54.2849,40.9746,53.0897,15.4459,17.9138,13.1652,14.8055,43.5893,41.3506,55.9576,25.8854,49.6827,49.9173,51.4883,53.7144,0.0156259,1695.69,14.2429,5.19726,44.2536,45.0636,142.849,64.6753,58.3704,57.4967,85.9003,103.196,142.38,0.0150448,62.8843,45.0085,70.6746,8.7145,130.032,9.43636,2.17697,4.3,3.17368,0.296064
7/28/16 5:00,407.886,48.9269,2461.36,3107.64,127.455,121.212,54.277,40.984,53.3976,15.5427,17.9077,13.2035,14.5994,43.6197,41.365,56.0044,26.0609,49.6972,49.9245,51.4976,53.6534,0.0156802,1759.24,14.1584,5.28906,44.284,45.1171,142.751,64.6313,58.3746,57.5009,84.7487,105.292,142.446,0.0150718,62.886,45.0085,68.4813,8.69826,129.047,9.31064,2.15788,4.3,3.20023,0.297171
7/28/16 6:00,406.846,49.1319,2449.8,3095.74,129.029,121.5,54.1887,40.9981,53.4058,15.4716,17.9077,13.3382,14.7973,43.6501,41.3839,56.0763,25.9532,49.7088,49.9412,51.5167,53.7363,0.0156259,1716.88,14.2331,5.25979,44.3175,45.1475,142.884,64.6186,58.3893,57.5345,84.9335,103.62,142.427,0.0150761,62.8894,45.0085,69.3132,8.70201,130.61,9.30974,2.15952,4.3,3.15314,0.29864
7/28/16 7:00,405.725,48.9951,2444.76,3109.55,129.055,122.155,54.5752,40.9793,53.5611,15.4208,17.912,13.4414,14.8457,43.6501,41.3723,56.0763,25.8177,49.6899,49.9245,51.5123,53.607,0.0156259,1716.11,14.15,5.37942,44.2956,45.1171,142.885,64.6857,58.3704,57.4967,82.9139,103.938,142.569,0.0149532,62.8911,45.0085,69.1329,8.69596,130.621,9.21696,2.1785,4.3,3.14382,0.301079
7/28/16 8:00,405.611,48.9532,2442.54,3104.36,130.524,121.802,54.5712,41.0123,52.865,15.8727,17.9059,13.4396,14.6572,43.6501,41.4217,56.0831,25.7099,49.7088,49.9318,51.5071,53.6839,0.0154379,1740.56,14.1633,5.39674,44.3167,45.1847,143.033,64.9022,58.4125,57.5113,85.7083,106.811,142.616,0.0148768,62.8911,45.0085,70.1968,8.70973,132.117,9.14908,2.18529,4.3,3.10755,0.300293
7/28/16 9:00,407.42,48.9762,2449.22,3113,129.673,122.397,54.9057,41.0075,53.2679,15.5365,17.8989,13.1652,15.1333,43.7041,41.4416,56.0763,26.3715,49.7014,49.9413,51.5145,53.7979,0.015869,1856.76,14.2358,5.19723,44.3669,45.2318,142.699,64.9084,58.4083,57.5492,83.6286,103.234,142.352,0.0151939,62.8856,45.0085,68.1317,8.69137,131.244,9.32412,2.17654,4.38802,3.14191,0.300419
7/28/16 10:00,404.696,48.9498,2447.91,3088.42,129.659,122.275,54.7172,41.0123,53.2884,15.4709,17.8873,13.4735,15.1333,43.6197,41.3432,56.0692,27.2194,49.7182,49.9412,51.505,53.7846,0.0156259,1702.73,14.204,5.09442,44.2863,45.1241,142.833,64.8613,58.4272,57.5156,83.2761,105.695,142.399,0.0150867,62.8945,45.0098,70.3521,8.69335,131.296,9.06483,2.1744,4.50537,3.12124,0.30214
7/28/16 11:00,404.189,48.9988,2451.96,3094.88,127.668,122.111,54.4734,40.9934,53.3939,15.5103,17.6499,12.8908,14.851,43.582,41.3343,56.137,28.0815,49.7016,49.9268,51.4883,53.7644,0.0151398,1709.64,14.0893,5.37289,44.2445,45.072,143.234,65.4785,58.484,57.4589,82.2543,114.571,142.927,0.0146128,62.8894,45.0102,67.9635,8.69862,129.303,9.02113,2.14394,4.62273,3.16592,0.302113
7/28/16 12:00,404.548,49.0139,2449.87,3118.73,129.15,121.937,54.4743,41.0123,53.1466,15.636,17.6341,13.0946,14.851,43.6267,41.4079,56.4479,28.9132,49.6993,49.9245,51.505,53.6984,0.0154392,1741.5,14.2497,5.00206,44.3574,45.1708,143.018,65.3123,58.484,57.4545,85.8005,112.291,142.654,0.0149314,62.8911,45.0102,66.8007,8.71153,130.736,9.22307,2.15068,4.74008,3.13238,0.301415
7/28/16 13:00,403.891,48.9801,2450.62,3097.71,126.479,121.633,54.3437,41.0217,53.7159,15.364,17.2893,12.6327,14.5766,43.5893,41.3366,56.5016,29.5555,49.7204,49.9412,51.5166,53.6955,0.0156259,1767.81,14.0578,5.05633,44.2588,45.0867,142.699,65.0405,58.4504,57.4443,85.8986,106.39,142.399,0.015053,62.8873,45.0102,68.1384,8.71278,128.099,9.19197,2.17189,4.77624,3.19334,0.301153
7/28/16 14:00,405.298,49.0443,2448.6,3110.11,127.697,120.614,53.8055,40.9887,53.5222,15.4216,17.3659,11.7991,14.1916,43.5893,41.2734,56.6092,30.3966,49.6993,49.9151,51.4787,53.7408,0.0156259,1615.61,14.4648,4.97046,44.221,45.1171,142.751,64.914,58.4504,57.4778,85.4282,105.265,142.342,0.0151183,62.8873,45.0102,69.0836,8.70306,129.276,9.07293,2.15078,4.72769,3.1739,0.297594
7/28/16 15:00,406.218,48.9345,2447.27,3096.49,128.779,121.592,54.5792,40.9934,53.0771,15.4599,17.8778,12.342,14.567,43.6433,41.3933,57.387,32.4343,49.6877,49.9203,51.4934,53.6618,0.0156259,1688.66,13.9776,5.00394,44.2966,45.0327,142.833,65.1417,58.4608,57.44,83.4757,107.857,142.625,0.0149158,62.8826,45.0102,64.9927,8.68661,130.403,8.82283,2.17261,4.67915,3.15437,0.299327
7/28/16 16:00,403.615,49.1846,2446.98,3106.32,129.958,121.672,54.9158,40.9746,53.2982,15.1217,17.0734,12.5882,14.012,43.552,41.365,57.3497,33.1814,49.6761,49.8962,51.4554,53.551,0.0161121,1742.39,14.3962,4.94265,44.1927,45.0425,142.283,64.3393,58.2947,57.3832,80.4115,96.2678,141.804,0.0157029,62.8928,45.0102,67.1836,8.7002,131.644,8.36256,2.1846,4.6306,3.10573,0.301456
7/28/16 17:00,405.995,48.9648,2445.05,3095.71,130.62,122.125,54.781,40.9604,53.2075,15.0045,17.6377,12.4286,14.5705,43.5893,41.3302,57.1136,33.1069,49.6542,49.8962,51.4691,53.611,0.0156259,1762.71,14.1767,5.17139,44.3437,45.0936,142.833,64.7491,58.404,57.44,85.0008,108.318,142.569,0.0148795,62.8847,45.0102,65.3767,8.69079,132.312,8.99108,2.17698,4.58205,3.10822,0.300804
7/28/16 18:00,408.585,49.0178,2592.85,3087.07,130.599,122.425,55.0378,40.9699,53.5269,15.4852,17.8742,12.7469,14.6156,43.5968,41.365,57.3113,33.1739,49.6709,49.9151,51.524,53.7548,0.015869,1766.95,14.0184,5.26019,44.2631,45.1171,142.683,64.4816,58.3704,57.44,81.7103,101.082,142.285,0.0151924,62.8843,45.0102,68.8949,8.7131,132.214,9.02918,2.1716,4.5335,3.12854,0.299631
7/28/16 19:00,408.165,48.8925,2597.48,3111.49,130.863,123.192,54.9815,41.0123,53.1458,15.59,17.9147,13.4475,14.609,43.6501,41.3366,56.9034,31.4173,49.6993,49.934,51.524,53.7219,0.0161121,1779.32,14.106,5.3737,44.3595,45.1475,142.365,64.0076,58.3326,57.4967,76.9041,104.236,142.059,0.0155665,62.8843,45.0102,69.0427,8.70834,132.538,8.96061,2.18797,4.48496,3.11903,0.301818
7/28/16 20:00,410.752,49.0292,2597.43,3089.85,131.398,122.436,54.27,40.9935,53.5695,16.3725,18.1108,13.2149,14.8672,43.7108,41.3366,56.1908,30.0043,49.7015,49.934,51.5473,54.0199,0.015869,1677.38,14.112,5.34419,44.3973,45.2386,142.699,64.0455,58.3747,57.5431,78.8992,101.833,142.285,0.0152571,62.8894,45.0089,70.2598,8.7038,132.996,9.11929,2.17819,4.43641,3.12602,0.298078
7/28/16 21:00,414.863,49.0516,2595.87,3084.53,131.083,123.494,54.2378,40.9981,54.3132,16.292,18.5427,14.01,15.4237,43.7795,41.365,56.1066,29.184,49.7228,49.9598,51.5974,54.0802,0.0161121,1679.59,14.2333,5.22864,44.4731,45.3298,142.566,64.2734,58.4083,57.6241,80.0053,99.373,142.286,0.0153731,62.8864,45.0085,68.8618,8.68511,132.734,9.33312,2.17778,4.40984,3.16489,0.297674
7/28/16 22:00,417.27,49.113,2600.11,3109.4,128.645,123.036,54.5529,41.0123,53.1482,16.2381,18.757,14.1768,15.515,43.8392,41.3976,56.1438,28.7035,49.7277,49.9832,51.602,54.0816,0.015869,1762.8,14.3469,5.2941,44.5483,45.3669,142.967,64.4549,58.465,57.6479,82.2317,102.416,142.55,0.0151222,62.8843,45.0085,70.1968,8.68563,130.176,9.27131,2.21536,4.44918,3.24358,0.29486
7/28/16 23:00,410.901,48.9039,2598.51,3103.75,131.133,123.46,55.1241,41.0216,52.8569,15.8126,18.181,13.5984,15.012,43.7648,41.4153,55.8053,28.3661,49.7066,49.9413,51.5408,54.0067,0.0163005,1797.67,14.3456,5.13231,44.4664,45.2857,142.38,64.3747,58.3851,57.5723,80.6518,99.4372,142.191,0.0154435,62.886,45.0102,67.8221,8.69243,132.701,9.33386,2.16256,4.48852,3.13346,0.300463
7/29/16 0:00,407.118,48.9532,2598.29,3098.7,130.95,122.459,55.2374,41.0169,52.6099,15.7564,17.9138,13.1673,14.5766,43.6805,41.3933,56.1594,28.3289,49.7112,49.9434,51.5569,53.9989,0.0161121,1661.99,14.3733,5.16358,44.4091,45.1779,142.432,64.0703,58.3326,57.5485,80.7182,95.6292,141.984,0.0155726,62.8945,45.0102,70.1447,8.69598,132.502,9.18743,2.17424,4.52787,3.10896,0.300794
7/29/16 1:00,404.313,49.0214,2593.03,3098.08,128.453,122.002,54.4884,41.0168,52.9406,15.7842,17.8488,13.1615,14.5688,43.6501,41.4078,56.1978,28.0886,49.7015,49.9317,51.5167,54.0685,0.015869,1789.38,14.4255,5.33188,44.3669,45.1546,142.55,64.0325,58.3092,57.5345,79.2864,99.985,142.21,0.0153168,62.8962,45.0098,67.8096,8.69323,130.049,9.23429,2.16462,4.56721,3.14755,0.301753
7/29/16 2:00,404.243,49.0407,2596.12,3098.69,129.482,121.75,54.4738,40.9699,53.3592,15.8612,17.6316,13.1538,14.5748,43.6197,41.3671,55.927,27.5347,49.6826,49.9172,51.5123,54.0899,0.0156259,1804.39,14.216,5.40082,44.2725,45.1475,142.833,64.0617,58.2947,57.5199,81.9182,102.189,142.427,0.0149946,62.8945,45.0085,69.2205,8.69429,131.001,9.16629,2.17491,4.6,3.12199,0.301179
7/29/16 3:00,402.991,48.9798,2602.38,3112.2,128.681,122.001,55.0653,41.0075,52.8246,15.6701,17.7026,13.1652,14.541,43.6571,41.3861,55.8663,27.5347,49.7088,49.9412,51.524,53.9773,0.0156821,1779.37,14.2945,5.34463,44.3146,45.1241,142.751,64.1838,58.3136,57.5301,80.6346,101.916,142.408,0.015009,62.8949,45.0102,68.9572,8.69339,130.313,9.27892,2.15395,4.6,3.1317,0.302739
7/29/16 4:00,405.28,48.9116,2601.09,3095.37,129.907,121.101,54.4721,40.9934,52.61,16.2488,17.6258,12.9485,14.5447,43.6197,41.365,55.9808,27.4131,49.6782,49.9056,51.4955,54.0299,0.0159255,1750.04,14.2393,5.2922,44.2863,45.1241,142.499,63.8492,58.2568,57.4967,79.3463,99.4057,142.163,0.0152943,62.8928,45.0102,68.993,8.70048,131.49,9.34049,2.17569,4.6,3.11976,0.298809
7/29/16 5:00,404.319,49.0139,2605.28,3103.48,127.758,121.775,54.6024,41.0027,53.4804,16.1356,17.6359,13.1713,14.5766,43.6501,41.3628,55.677,26.8619,49.692,49.9267,51.5261,53.9867,0.0161121,1779.84,14.2463,5.23684,44.3656,45.1406,142.365,63.7867,58.2568,57.4967,78.222,99.0832,142.182,0.0152513,62.8928,45.0089,67.745,8.70003,129.309,9.41452,2.16263,4.6,3.16472,0.301186
7/29/16 6:00,403.447,48.8624,2605.42,3096.85,129.856,122.18,55.3551,40.9792,53.3114,15.775,17.8417,13.129,14.2943,43.6197,41.3582,55.5554,26.3483,49.6804,49.9151,51.4977,53.916,0.0156259,1794.99,14.1086,5.32137,44.313,45.1171,142.817,63.4554,58.2379,57.4922,75.942,104.669,142.238,0.0151902,62.8979,45.0089,69.0966,8.69995,131.446,9.36083,2.16599,4.6,3.10688,0.30284
7/29/16 7:00,407.687,48.9876,2599.55,3096.92,129.805,122.173,54.7268,41.031,53.372,16.0612,17.912,13.1652,14.8034,43.7038,41.4006,55.4573,26.2709,49.6993,49.9412,51.5619,54.0249,0.015869,1781.17,14.2343,5.35841,44.3916,45.2316,142.699,63.4304,58.2947,57.5302,75.3795,107.831,142.304,0.0152166,62.8983,45.0102,67.1438,8.69013,131.344,9.37394,2.17487,4.6,3.14076,0.299673
7/29/16 8:00,405.802,48.8051,2600.41,3100.28,130.987,122.421,55.5241,41.0216,53.4378,15.703,17.9138,13.1652,14.851,43.6643,41.45,55.441,26.1213,49.7138,49.9412,51.5429,54.1087,0.015869,1779.89,14.2297,5.30685,44.4185,45.2154,142.699,63.5622,58.3136,57.5301,80.1005,104.487,142.314,0.0152251,62.8949,45.0089,69.7524,8.70876,132.537,9.68506,2.17437,4.6,3.09804,0.301676
7/29/16 9:00,405.621,48.9875,2602.99,3095.07,128.462,122.397,55.5356,41.0217,53.4351,15.7958,17.6679,13.1652,14.8806,43.6873,41.4711,55.9268,26.2636,49.7277,49.9507,51.5356,53.9497,0.015869,1790.9,14.2725,5.30491,44.4235,45.2454,142.684,63.791,58.3515,57.5492,77.802,104.778,142.408,0.0150924,62.8962,45.0102,66.6057,8.6933,130.054,9.49989,2.17196,4.62586,3.15753,0.301751
7/29/16 10:00,406.881,49.0102,2596.56,3101.84,128.152,121.132,54.3593,40.9888,54.1575,16.6826,17.6481,13.0012,14.8599,43.6501,41.343,56.1909,26.7335,49.6993,49.9361,51.524,54.4234,0.015869,1726.86,14.2335,5.16501,44.3343,45.2013,142.699,63.4155,58.3136,57.5156,79.9995,107.122,142.257,0.0152854,62.8928,45.0102,68.5652,8.7043,129.747,9.63009,2.15674,4.67759,3.17498,0.297709
7/29/16 11:00,405.658,48.9989,2594.57,3099.86,129.446,121.706,54.8527,41.0216,53.8907,16.6767,17.6377,13.1079,14.851,43.6431,41.1694,55.7681,27.467,49.7182,49.934,51.5334,54.4316,0.0160565,1768.64,14.1382,5.11738,44.1258,45.1475,142.514,63.9002,58.3093,57.4632,77.3594,100.806,142.21,0.0152713,62.8962,45.0102,70.9951,8.70331,131.086,9.49551,2.16395,4.72931,3.13381,0.300021
7/29/16 12:00,403.421,48.8889,2594.85,3092.12,128.909,121.766,54.6719,41.0312,53.6667,17.9092,17.3838,12.7091,14.5708,43.7793,41.4548,56.0685,27.9827,49.7347,49.9599,51.5524,54.9647,0.015869,1745.75,14.325,5.08951,44.5204,45.2994,142.783,64.0136,58.3656,57.5675,75.9202,102.147,142.361,0.0151578,62.8962,45.0102,69.313,8.68292,130.562,9.43983,2.16098,4.78103,3.12951,0.301833
7/29/16 13:00,404.161,48.8965,2602.77,3098.42,128.887,121.654,54.1718,40.9793,53.8298,17.3951,17.2749,12.6163,14.259,43.5893,41.1901,55.8441,28.8834,49.7017,49.9174,51.5002,55.0954,0.0156259,1730.27,14.3213,5.09865,44.0673,45.1171,142.833,64.0703,58.3326,57.4589,81.4284,106.129,142.578,0.0148908,62.8962,45.0102,69.0392,8.69795,130.546,9.42252,2.14706,4.77176,3.13579,0.301004
7/29/16 14:00,406.732,48.9835,2598.4,3091.09,127.853,121.006,54.3889,41.0169,53.6413,18.3014,17.49,11.7677,14.1639,43.7412,41.3504,56.6535,29.6659,49.7161,49.9318,51.5408,55.2238,0.0156259,1734.96,14.3501,5.03194,44.3587,45.269,142.833,64.2276,58.3704,57.5491,78.6229,100.191,142.389,0.015223,62.8911,45.0102,68.4071,8.68382,129.466,9.27937,2.1514,4.72718,3.18123,0.297508
7/29/16 15:00,410.167,49.0559,2598.07,3103.03,128.828,121.13,53.7421,40.9981,52.9882,18.8917,17.8554,12.3262,14.3365,43.7412,41.3912,56.7682,31.6908,49.6993,49.9318,51.5166,55.384,0.015869,1713.39,14.442,4.86927,44.4192,45.171,142.751,64.4314,58.4083,57.5534,80.5113,102.718,142.389,0.0152815,62.8945,45.0102,65.2313,8.69606,130.425,9.23722,2.15208,4.6826,3.18383,0.295319
7/29/16 16:00,405.905,48.8965,2611.41,3114.92,127.874,124.008,54.2773,41.2429,50.9472,18.9467,18.0036,14.0042,15.0443,43.9923,41.2799,57.2281,31.0833,49.8527,50.0849,51.6875,55.7546,0.0156818,1815.86,14.3451,5.00211,44.2711,45.3368,142.967,65.0419,58.6354,57.7425,84.8194,105.543,142.465,0.0154955,62.8983,45.0102,74.2254,8.69783,129.479,9.07695,2.1743,4.63801,3.17426,0.305511
7/29/16 17:00,405.863,48.8282,2602.99,3095.08,129.745,121.775,54.1734,41.017,52.1871,18.2653,17.4788,13.4396,14.2943,43.7179,41.3759,55.3638,28.4879,49.6993,49.9267,51.524,55.4997,0.0161121,1658.56,14.2754,5.2615,44.4366,45.2153,142.447,64.4164,58.4039,57.5869,82.4905,100.434,142.295,0.0153335,62.9043,45.0102,69.0615,8.70077,131.385,9.17508,2.19711,4.59343,3.12816,0.30004
7/29/16 18:00,411.861,49.0063,2591.3,3105.88,131.831,121.687,55.5153,41.0121,51.3045,17.7845,18.4083,12.9855,14.8118,43.8557,41.4057,54.7308,25.1822,49.6993,49.9601,51.5597,55.0857,0.0156259,1774.87,14.8033,5.74551,44.4953,45.3157,143.033,64.4804,58.465,57.6669,84.5107,106.379,142.597,0.0151452,62.9285,45.0085,69.8009,8.69689,133.383,9.07891,2.20719,4.54885,3.12416,0.295455
7/29/16 19:00,413.028,48.9951,2602.95,3104.59,131.008,123.774,54.9654,41.0029,53.1404,18.2593,18.756,13.4101,15.3696,43.8931,41.45,55.8896,25.8481,49.7204,49.9666,51.6094,54.9243,0.0161121,1799.9,14.512,5.51543,44.6414,45.3159,142.684,64.6229,58.5029,57.7236,83.4227,99.988,142.304,0.0154953,62.903,45.0085,67.4878,8.70828,132.53,9.33662,2.21631,4.50426,3.15269,0.299674
7/29/16 20:00,414.405,48.828,2599.11,3100.14,131.987,124.244,54.7674,41.0075,53.2956,18.7085,19.04,14.2733,15.4641,43.9235,41.408,55.9877,25.7569,49.7139,49.9623,51.5904,55.1932,0.0159241,1686.14,14.6009,5.51621,44.541,45.1475,142.617,64.3247,58.465,57.7236,84.3718,98.5821,142.267,0.0155258,62.903,45.0085,68.7068,8.70392,133.58,9.54078,2.20392,4.45968,3.13974,0.299812
7/29/16 21:00,411.923,48.8128,2602.46,3105.62,131.399,123.466,54.6467,40.9933,53.6552,17.9098,18.4859,13.7219,15.0859,43.8555,41.3911,55.9808,25.7103,49.6971,49.9411,51.5692,55.1075,0.0154408,1752.3,14.606,5.58466,44.5273,45.337,143.084,64.4818,58.4317,57.6669,83.664,106.291,142.776,0.0149209,62.903,45.0085,67.0352,8.69123,132.891,9.51177,2.18082,4.4151,3.1349,0.29973
7/29/16 22:00,409.87,48.995,2595.37,3113.13,130.45,122.147,53.9864,40.9793,53.3537,18.7612,18.5895,13.7219,14.9375,43.8324,41.4079,55.8593,25.6588,49.6942,49.9434,51.5641,55.304,0.0161121,1753.04,14.5668,5.35443,44.5346,45.3601,142.499,64.2826,58.4083,57.6712,80.9255,96.8705,142.059,0.0156193,62.8996,45.0085,68.8289,8.70413,132.025,9.60051,2.18858,4.44887,3.14197,0.298015
7/29/16 23:00,407.075,49.0975,2600.51,3105.51,129.628,121.85,53.4881,40.9792,53.7722,18.7739,17.9077,13.4361,14.5766,43.7245,41.3366,55.7309,25.6051,49.6899,49.9172,51.524,55.6694,0.0165982,1761.88,14.6292,5.35723,44.4153,45.2455,142.098,63.8184,58.3136,57.6248,81.6502,93.6629,141.87,0.0157863,62.8983,45.0085,66.6758,8.69372,131.221,9.53417,2.17142,4.52277,3.14032,0.29933
7/30/16 0:00,407.263,49.0328,2604.5,3110.62,128.212,121.615,53.659,40.9604,54.006,18.0049,17.9059,13.4505,14.7479,43.6873,41.3345,56.0763,25.6727,49.6636,49.9056,51.505,55.3086,0.0153279,1780.52,14.3939,5.61833,44.3565,45.2082,143.234,64.3186,58.3558,57.587,78.8046,108.657,142.786,0.0147712,62.9026,45.0085,69.5851,8.69341,129.814,9.36786,2.16597,4.59666,3.17647,0.298615
7/30/16 1:00,406.583,49.0026,2597.03,3087.36,128.594,121.442,53.5973,40.9228,53.9459,18.3603,17.9018,13.1671,14.5565,43.6501,41.2731,56.0459,25.7175,49.652,49.8868,51.4932,55.2739,0.0156259,1656.44,14.482,5.50872,44.3008,45.1475,142.884,64.317,58.3371,57.5579,83.8335,105.937,142.588,0.0150199,62.9034,45.0085,67.5258,8.70272,130.142,9.37131,2.17733,4.67056,3.16177,0.298689
7/30/16 2:00,406.34,48.908,2600.87,3103.94,128.028,122.029,54.471,40.984,53.392,17.2098,17.6456,13.293,14.5766,43.6805,41.3584,55.7752,24.9999,49.6731,49.9151,51.4977,55.1705,0.0156259,1820.79,14.4746,5.30573,44.4046,45.2082,142.9,64.6986,58.3893,57.5723,83.3351,104.56,142.465,0.0150741,62.9013,45.0085,69.2013,8.69394,129.618,9.3657,2.17243,4.74446,3.17384,0.300311
7/30/16 3:00,408.265,49.1092,2602.48,3099.48,129.995,121.571,54.5326,40.984,53.6244,18.013,17.9077,13.1725,14.6154,43.7483,41.3744,55.6466,24.8318,49.6921,49.9267,51.5429,55.1975,0.0161121,1827.35,14.5268,5.25578,44.3989,45.192,142.499,64.4207,58.3937,57.6145,81.7273,99.3294,142.087,0.0155302,62.9,45.0085,67.5403,8.69282,131.613,9.57481,2.17264,4.78777,3.14061,0.297775
7/30/16 4:00,408.367,49.0674,2604.43,3110.95,128.02,121.64,54.1888,41.0075,53.7304,17.933,17.674,13.1524,14.8063,43.7645,41.3722,55.9129,24.9625,49.6993,49.9267,51.5429,55.1035,0.0156827,1792.98,14.4606,5.34478,44.4873,45.269,142.869,64.4018,58.3893,57.6145,83.1933,104.247,142.474,0.0152052,62.8894,45.0085,70.2169,8.68902,129.622,9.63154,2.18186,4.73852,3.18986,0.29787
7/30/16 5:00,409.388,48.9957,2603.37,3103.23,128.621,121.467,54.4317,40.9699,52.7045,18.4731,17.7297,13.7219,14.8529,43.7412,41.3433,55.7073,24.8177,49.6826,49.9245,51.5312,55.2661,0.0156834,1632.67,14.701,5.18864,44.4113,45.2226,142.884,64.7355,58.4272,57.6101,83.9375,105.458,142.559,0.0150218,62.8958,45.0085,68.283,8.70023,130.237,9.49726,2.18042,4.68927,3.18289,0.296704
7/30/16 6:00,409.069,49.003,2603.31,3101.58,130.303,122.787,54.8758,40.9934,52.9259,17.6885,18.1476,13.5488,14.8621,43.7341,41.3794,55.6466,24.7032,49.6876,49.9245,51.5312,55.1054,0.015869,1730.91,14.4339,4.97677,44.4684,45.2619,142.817,64.5997,58.4127,57.6101,81.9787,102.268,142.276,0.0153159,62.8915,45.0085,69.5513,8.69672,131.955,9.52519,2.18608,4.64002,3.13937,0.300163
